miRNA	DC	Pearson_corr	Spearman_Corr	Cluster_TB	Cluster
hsa-miR-892c-5p	0.03765980259514497	0.026122949227243734	0.033124698476688634	3	4
hsa-miR-9-3p	0.128251215830179	-0.14672002032007803	0.04414267140425256	3	4
hsa-miR-9-5p	0.14445904645643698	-0.10578143260796262	-0.0970629108790045	3	2
hsa-miR-920	0.03155346938554087	-0.0032455953906815613	-0.023932922193170846	3	2
hsa-miR-921	0.0444821589236226	-0.025377336802170997	-0.01871289598142023	3	4
hsa-miR-922	0.038565509596378535	0.027200524592508307	0.03531429718955449	3	4
hsa-miR-92a-1-5p	0.1454972764505091	-0.09732368721226255	0.09083777753341744	3	2
hsa-miR-92a-2-5p	0.09387439194926456	0.05527047557534365	0.08510076356998376	3	3
hsa-miR-92a-3p	0.1455289489535336	0.09290643106594414	0.015122788933872705	3	3
hsa-miR-93-5p	0.11072051528775742	0.01832124001929269	0.033295269506854824	3	1
hsa-miR-933	0.2715994250174261	-0.27932869605046085	-0.07591638488594087	3	1
hsa-miR-936	0.030466333591414364	-0.008869514800782163	-0.01914495284839122	3	3
hsa-miR-937-3p	0.1684439023204667	-0.1440647399855249	-0.025814559508920955	3	2
hsa-miR-937-5p	0.08256747933337406	0.06121282234569814	0.05965627226204869	3	5
hsa-miR-938	0.04840991484260824	0.022018530430340057	0.02467496218925039	3	3
hsa-miR-939-3p	0.10450874198909235	-0.15242856624591242	-0.03077686449138354	3	1
hsa-miR-939-5p	0.06320776727457257	0.0008210471466916945	0.017262792396682644	3	4
hsa-miR-941	0.21792712622429375	-0.20581065750478747	-0.07424510380847568	3	3
hsa-miR-943	0.2564702043226551	-0.2502084395018108	-0.03468954031829685	3	3
hsa-miR-944	0.09587981630380156	-0.08169477963740156	-0.05703656957479128	3	3
hsa-miR-95-3p	0.12128161107268833	-0.11977411904775997	-0.0004700794233273772	3	2
hsa-miR-96-3p	0.061964281974374286	0.06392541949441316	0.06346540777887517	3	3
hsa-miR-96-5p	0.07168898615384167	0.02006807376396881	-0.06056540314653311	3	1
hsa-miR-98-3p	0.07322494885368552	-0.07984718852416471	0.010807118794025471	3	1
hsa-miR-98-5p	0.07891841659131618	-0.04505574235107924	0.005604269814113562	3	1
hsa-miR-99a-3p	0.15629002017952412	-0.1563111304469948	0.021863761231437646	3	3
hsa-miR-99b-3p	0.11573632264684137	-0.02359566674542136	-0.07896040234928678	3	4
