miRNA	Sex	Disease_Condition	Age	Residual
hsa-miR-4266	7.103099198228389e-05	0.0014369932075333726	5.2049236213454974e-05	0.9984399265642709
hsa-miR-4267	0.0001399403056817212	0.002168222815176634	0.00023064276384542092	0.9974611941152963
hsa-miR-4268	0.0002644635298658923	0.001094201691781725	0.0001266669088051349	0.9985146678695473
hsa-miR-4270	8.792417212187062e-05	0.00388158308369227	2.8197628926097453e-06	0.9960276729812934
hsa-miR-4271	1.444569215987122e-08	0.0035542227483498744	3.540980477554312e-06	0.9964422218254804
hsa-miR-4274	2.1141133318003524e-05	0.003618838449156125	4.045605445980935e-06	0.9963559748120799
hsa-miR-4279	3.352799197282691e-06	0.00239220830994756	8.36585868290563e-06	0.9975960730321722
hsa-miR-4280	9.290203910795576e-05	0.004878527117259888	1.5951741421897858e-06	0.9950269756694899
hsa-miR-4281	2.3604125373792954e-05	0.0025929007580196696	0.00014574968826318394	0.9972377454283433
hsa-miR-4282	0.00013213549633830503	0.0007132367614548916	4.377490302168651e-05	0.9991108528391851
hsa-miR-4284	0.00017689759421686698	0.373039434505136	0.0006178614538660196	0.6261658064467812
hsa-miR-4286	4.026828529896347e-06	0.5136121380526287	0.001120007843777626	0.4852638272750637
hsa-miR-4288	0.00023589923544250935	0.0016486140879775654	4.4346241825334583e-05	0.9980711404347546
hsa-miR-4289	0.005758980657162573	0.147789607784627	0.0008264307300481147	0.8456249808281624
hsa-miR-429	5.7268948660791945e-05	0.06256207447967328	0.0002251306734191333	0.9371555258982469
hsa-miR-4290	3.4039281001533346e-05	0.0019753353789702566	0.0001268535272805586	0.9978637718127477
hsa-miR-4291	3.662506352486911e-05	0.00015140978111005858	3.140175331847607e-05	0.9997805634020467
hsa-miR-4292	0.00048351399215624825	0.0011702377994365746	7.684130304604338e-05	0.9982694069053611
hsa-miR-4293	4.7294726301290105e-05	0.00016545720989139448	1.4830201570484742e-05	0.9997724178622368
hsa-miR-4296	0.00018856722466390843	0.0008067067342147529	2.2576407934565605e-05	0.9989821496331868
hsa-miR-4297	8.698169795454374e-05	0.02370950368107899	0.0001046707415881156	0.9760988438793784
hsa-miR-4298	3.1788638317271484e-05	0.011166642662907143	0.0008986263470214651	0.9879029423517541
hsa-miR-4300	0.00017004204592275973	0.0022178439912656864	0.00023606288469164263	0.99737605107812
hsa-miR-4301	0.0047190490681418215	0.1562828872445603	0.0006250443049343905	0.8383730193823634
hsa-miR-4302	0.0002330912461850035	0.0009338618261505783	0.0002915623417906494	0.9985414845858738
hsa-miR-4303	5.5908401972109686e-05	0.00019579875632912854	3.551695093584072e-06	0.9997447411466052
hsa-miR-4306	8.672758485864116e-05	0.36430817439159213	0.0013281569602707007	0.6342769410632786
hsa-miR-4307	0.00012003620332607088	0.0014755313522874004	9.73616039389889e-05	0.9983070708404476
hsa-miR-4308	9.441403614321674e-05	0.0008962129891209833	3.739861600183863e-05	0.998971974358734
hsa-miR-4309	2.1869287377454668e-05	0.00012349031308515855	0.00061913808065607	0.9992355023188813
hsa-miR-431-3p	0.00012353505055207932	0.20718858140855959	0.0005165177487370323	0.7921713657921513
hsa-miR-431-5p	0.0003719240072269455	0.4888381633174932	1.057530190377875e-05	0.5107793373733761
hsa-miR-4310	8.01495264195552e-05	0.0018382024886774019	0.000304515508694251	0.9977771324762087
hsa-miR-4311	6.855828866333461e-05	0.004869397812156887	0.00020297523946929478	0.9948590686597105
hsa-miR-4312	7.484736109749687e-05	0.0013087556471465492	0.0005876423821232598	0.9980287546096328
hsa-miR-4313	8.390983637574608e-05	0.000779643753331111	2.890328566376521e-05	0.9991075431246293
hsa-miR-4314	3.2385097130978095e-05	0.013100244455359174	0.00014100244617133362	0.9867263680013385
hsa-miR-4315	0.0003110709255666444	0.011857303497663911	7.402807354604103e-05	0.9877575975032233
hsa-miR-4316	0.00028938876412689545	0.001151239304984458	0.0003392523594597833	0.9982201195714289
hsa-miR-4317	0.0006598806496736425	0.05789126580172005	5.4651830348489784e-05	0.9413942017182578
hsa-miR-4318	0.0002493335628344079	0.002483061538715928	1.134759820552326e-05	0.9972562573002441
hsa-miR-4319	6.413096529065372e-05	0.0003541423866677305	3.454015134887175e-05	0.9995471864966928
hsa-miR-432-3p	4.036072016406521e-06	0.16286365684883092	1.2125697168640163e-06	0.8371310945094358
hsa-miR-432-5p	9.23049559274686e-05	0.4497763029298663	0.004975838584870186	0.545155553529336
hsa-miR-4321	0.0003765583275784526	0.004485466547790835	1.0556085975415418e-08	0.9951379645685448
hsa-miR-4322	1.0405077448956868e-05	0.0018212319723895833	3.792298912621093e-05	0.9981304399610352
hsa-miR-4323	0.0005410411277748918	0.23920515974741746	0.00028509579848496046	0.7599687033263227
hsa-miR-4324	0.00029959228452014806	0.05803137529632151	6.47600582240361e-05	0.9416042723609344
hsa-miR-4325	0.0003216352363706518	0.023331668926642915	8.135248904386973e-05	0.9762653433479427
hsa-miR-4326	0.00052750574132353	0.22230347850239374	0.0003941639562384435	0.7767748518000444
hsa-miR-4327	0.0003157299423079593	0.0019724049791917616	0.0002316961699029758	0.9974801689085973
hsa-miR-4328	4.824669784711434e-06	0.003175675002125046	4.548846268008583e-05	0.9967740118654103
hsa-miR-433-3p	0.000698288111845436	0.14870557123007203	0.006119354729258019	0.8444767859288246
hsa-miR-433-5p	0.0004224843720483903	0.0107835309121235	0.0003101817872499356	0.9884838029285782
hsa-miR-4330	0.00015674383934371791	0.0006897806913697735	0.0003125244365986116	0.9988409510326879
hsa-miR-4418	0.0002864191342715937	0.0005481867108781742	2.7672434964943673e-05	0.9991377217198852
hsa-miR-4420	8.425469387479365e-05	0.43319817662464616	5.132816904532982e-05	0.5666662405124337
hsa-miR-4421	1.750744638952595e-05	0.15749279886670553	0.00047735063646994167	0.842012343050435
hsa-miR-4422	8.033306065234238e-05	0.2468528623489181	0.0003722595283561348	0.7526945450620733
hsa-miR-4423-3p	2.988487575257911e-05	0.41415241238561407	1.530027528600077e-05	0.5858024024633474
hsa-miR-4423-5p	0.00037027045555292526	0.010618051445808652	0.0005409014084043232	0.9884707766902341
hsa-miR-4424	0.00010686235859957574	0.29284311445867034	0.0008275258491197644	0.7062224973336104
hsa-miR-4425	1.2907000298375464e-05	0.46243028143849946	0.00016440769044801803	0.5373924038707542
hsa-miR-4426	5.645123329509948e-05	0.08831133559219306	0.0009520892740641013	0.9106801239004477
hsa-miR-4427	1.0800222274506117e-06	0.021349535896312815	6.120289618217385e-06	0.9786432637918414
hsa-miR-4428	0.0001483830768756898	0.0006822586363351944	0.00011387239697468054	0.9990554858898145
hsa-miR-4429	0.0008581252419857026	0.3862419036260915	2.7812951080405093e-05	0.6128721581808424
hsa-miR-4430	0.00011197825644574336	0.01245616379831387	4.500437550126134e-06	0.9874273575076904
hsa-miR-4431	0.000514375416058315	0.03342014914087419	7.755488788368446e-05	0.9659879205551839
hsa-miR-4432	2.970944296462368e-06	0.013694315677961389	0.0002141294738344671	0.9860885839039077
hsa-miR-4433a-3p	0.00013552688953529012	0.1819964726958634	0.0007045365607009163	0.8171634638539004
hsa-miR-4433a-5p	2.772509645342058e-06	0.06682132679620233	0.0038834279550424332	0.9292924727391099
hsa-miR-4433b-3p	0.0005647389668298409	0.4928559998416174	0.0001254480624235843	0.5064538131291291
hsa-miR-4433b-5p	0.017099561194497313	0.19155357959408073	0.0004444340655134445	0.7909024251459085
hsa-miR-4434	0.00012304427004234273	0.22838767208850677	4.037744515866048e-06	0.771485245896935
hsa-miR-4435	6.430582947755665e-06	0.14729975594066405	0.0016355296444293258	0.8510582838319588
hsa-miR-4436a	9.971947166778396e-05	0.010020643231116844	1.990004406979466e-05	0.9898597372531456
hsa-miR-4436b-3p	0.00010443948578321625	0.003131027016999599	0.00014944367587589868	0.9966150898213413
hsa-miR-4436b-5p	1.0480746241936408e-05	0.0032339799187337897	0.0007894441734079242	0.9959660951616163
hsa-miR-4437	0.000128179666371891	0.07950486335904498	4.652773331203783e-06	0.920362304201252
hsa-miR-4438	0.00011799638850449976	0.048818987145811045	0.0006885190473603759	0.9503744974183241
hsa-miR-4439	0.00016810037734564886	0.0009469638054706512	0.0009867731623605313	0.9978981626548231
hsa-miR-4440	0.0029928636321385283	0.1933140447172709	9.037243679947427e-05	0.803602719213791
hsa-miR-4441	0.00023150271750673878	0.000647235675985991	5.9881356548374406e-06	0.9991152734708524
hsa-miR-4442	0.00010216767642918298	0.01075465648175765	3.365193859354999e-07	0.9891428393224273
hsa-miR-4443	0.03130993951665289	0.05028235217149481	0.0002117070234128812	0.9181960012884394
hsa-miR-4444	4.9736928768719416e-05	0.026166581295203925	0.00022836327351326375	0.973555318502514
hsa-miR-4445-3p	6.562037873487838e-05	0.033363462208024386	0.00021831346295608805	0.9663526039502847
hsa-miR-4445-5p	2.096836298863753e-05	0.026501952156362113	9.935015894731606e-05	0.973377729321702
hsa-miR-4446-3p	0.0006962712730903739	0.49057064296781444	0.000235487677597796	0.5084975980814974
hsa-miR-4446-5p	8.984787088489378e-06	0.10226663386244579	4.69209642355256e-05	0.8976774603862301
hsa-miR-4447	2.730152478965841e-06	0.0017903700262497484	0.00019340603882262933	0.9980134937824486
hsa-miR-4448	0.0011079747229680388	0.4074113084980552	0.0023477566808062403	0.5891329600981705
hsa-miR-4449	0.002019128096950684	0.2078974577891854	3.4410960681720503e-07	0.7900830700042571
hsa-miR-4450	0.0004257290215412602	0.0002335396673540634	0.0009038200321219912	0.9984369112789827
hsa-miR-4451	4.35937079749721e-06	0.018059035268675746	0.00015023149195547505	0.9817863738685713
hsa-miR-4452	1.9877766650066513e-05	0.0025912992316312225	0.0007539138736829141	0.9966349091280358
hsa-miR-4453	5.7349456661943926e-06	0.0072945604554687515	8.148998125915351e-05	0.9926182146176059
hsa-miR-4454	0.0005225178937263851	0.541649088518434	0.0009059983668746418	0.456922395220965
hsa-miR-4455	0.0001439486239242411	0.0031195434127137007	0.00015999621637672432	0.9965765117469852
hsa-miR-4456	0.0003733898594408596	0.0006830980088899472	1.8370921536208276e-05	0.998925141210133
hsa-miR-4457	1.1249678040799962e-06	0.04891531597147772	1.0264903489127302e-05	0.9510732941572291
hsa-miR-4458	2.434190561840497e-07	0.034632710580305544	0.00029337207858234036	0.965073673922056
hsa-miR-4462	8.227777126150641e-05	0.0022358025393692444	1.4355692616252733e-05	0.997667563996753
hsa-miR-4463	0.0015788333064099078	0.003357135976468841	0.00042613464062867353	0.9946378960764926
hsa-miR-4464	4.0734384060143865e-06	0.6072037116798027	0.0006913078444066321	0.3921009070373847
hsa-miR-4465	3.174879999647681e-08	0.0017639914156825903	0.0001908991179301054	0.9980450777175873
hsa-miR-4466	7.741975783908703e-05	0.03305618464498553	0.0001962720989820422	0.9666701234981933
hsa-miR-4467	0.006595244036691849	0.14655077703291078	0.0021975649761390432	0.8446564139542583
hsa-miR-4468	3.432950271193445e-05	0.0008892111293856823	4.824672862524103e-05	0.9990282126392771
hsa-miR-4469	5.644128203711433e-05	0.0018788944387483446	0.00046678504032675284	0.9975978792388878
hsa-miR-4470	0.00010345821644840492	0.28713901694750543	5.033623204010939e-05	0.7127071886040061
hsa-miR-4471	1.324556076319035e-05	0.05160575554757973	0.00022627013914136218	0.9481547287525158
hsa-miR-4472	5.944021130580107e-05	0.0033998064779929486	0.0001190056773153512	0.9964217476333859
hsa-miR-4473	2.3352083490423853e-07	0.5147835540041139	0.002864287107717848	0.4823519253673334
hsa-miR-4474-3p	7.586717015431021e-08	0.12390225268942832	0.00010363025247481808	0.8759940411909267
hsa-miR-4474-5p	0.00022258184372043154	0.2553257837833904	0.0010766719451758846	0.7433749624277133
hsa-miR-4475	0.00021496583841164842	0.0016532570661587666	8.776961412679338e-05	0.9980440074813028
hsa-miR-4476	0.0002179452876846663	0.01947673434550803	0.0019020181936034552	0.9784033021732038
hsa-miR-4477a	0.00018681342988559994	0.26154833156608914	0.00018532536940783225	0.7380795296346174
hsa-miR-4477b	1.3461254680658057e-05	0.4081412286629036	1.523676452890323e-05	0.5918300733178868
hsa-miR-4478	0.0006143510738538917	0.008639765614867184	7.325357275837746e-08	0.9907458100577062
hsa-miR-4479	0.00035519934819496375	0.2440368636614601	2.3219423774634263e-05	0.7555847175665703
hsa-miR-448	0.00011834461452719851	0.030274416281477815	0.0008938166388606754	0.9687134224651344
hsa-miR-4480	0.00013831319078854546	0.09529565263805166	3.0065208592118707e-05	0.9045359689625676
hsa-miR-4481	2.5691119972302497e-05	0.0015715055803048675	6.178590292955425e-06	0.9983966247094298
hsa-miR-4482-3p	0.0015024367861449254	0.07825887203971467	8.695017813705923e-06	0.9202299961563267
hsa-miR-4482-5p	0.00011966722288413372	0.03414599348540952	5.752075801089431e-05	0.9656768185336955
hsa-miR-4483	3.6384092922124614e-05	0.00011691092930075044	0.0001651576390821224	0.999681547338695
hsa-miR-4484	1.850714923394011e-06	0.5451444045595223	0.0004845919356465991	0.45436915278990775
hsa-miR-4485-3p	0.0003937479106240215	0.5902968911586091	0.0003034861332965345	0.4090058747974704
hsa-miR-4485-5p	0.00015355316590821063	0.02856818404526763	0.0004802957614413189	0.9707979670273827
hsa-miR-4486	0.00015507786117104294	0.016843577490863453	6.110752322100827e-07	0.9830007335727333
hsa-miR-4487	0.0002734332909628729	0.012215897386107994	5.47602506183584e-05	0.9874559090723107
hsa-miR-4488	0.005249560044708104	0.03226693270729545	0.0012680758881300062	0.9612154313598664
hsa-miR-4489	0.0018073301208272818	0.11937526415865139	0.00010689350233840425	0.878710512218183
hsa-miR-4490	9.596687843978067e-06	0.010478909272210572	0.00010492552017682172	0.9894065685197686
hsa-miR-4491	3.827467980657848e-05	0.3608807737899825	3.4710613650244366e-05	0.6390462409165607
hsa-miR-4492	5.07952576580575e-05	0.022382990071236775	5.727597133474815e-05	0.9775089386997704
hsa-miR-4493	7.242716283769535e-07	0.008524306259854222	7.481999845323094e-05	0.9914001494700642
